YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
2015,1.0,0,0,0,1,1,150.0,3,1960.0,4.0,59350.0,0
2012,1.0,1,1,0,1,1,800.0,2,1970.0,4.0,59350.0,1
2013,1.0,0,0,0,1,1,335.0,3,1960.0,4.0,59355.0,0
2013,1.0,0,0,1,0,0,3600.0,2,2008.0,3.0,59367.0,1
2015,1.0,0,0,1,0,0,3600.0,2,2008.0,3.0,59367.0,0
2012,1.0,0,1,0,1,1,660.0,3,1960.0,4.0,59368.0,0
2013,1.0,0,1,0,1,1,660.0,3,1960.0,4.0,59368.0,0
2012,1.0,0,0,1,0,0,450.0,3,1930.0,4.0,59368.0,0
2012,1.0,0,1,0,1,1,4432.0,2,1988.0,4.0,59378.0,1
2013,1.0,0,0,1,0,0,4812.0,2,2003.0,6.0,59378.0,1
2015,1.0,0,1,0,1,1,3200.0,3,1980.0,4.0,59410.0,1
2014,1.0,0,1,0,1,1,4463.0,2,1988.0,4.0,59421.0,1
2012,1.0,0,1,0,1,1,1934.0,2,1988.0,4.0,59421.0,1
2016,0.99726776,0,1,0,1,1,4500.0,2,1988.0,4.0,59426.0,1
2016,0.99726776,0,1,0,1,1,1960.0,2,1988.0,4.0,59426.0,1
2012,1.0,0,0,0,1,1,6250.0,2,1988.0,4.0,59431.0,0
2014,1.0,0,1,0,1,1,800.0,2,1988.0,4.0,59482.0,1
2012,1.0,0,0,1,0,0,1200.0,2,2008.0,3.0,59508.0,0
2013,0.493150685,1,1,0,1,1,1100.0,3,1960.0,4.0,59512.0,1
2014,0.293150685,0,0,1,0,0,4400.0,3,2006.0,7.0,59512.0,0
2012,1.0,0,0,1,0,0,1800.0,3,1950.0,4.0,59512.0,0
2013,1.0,0,0,1,0,0,500.0,3,1900.0,4.0,59512.0,0
2014,1.0,0,0,1,0,0,500.0,3,1900.0,4.0,59512.0,0
2012,1.0,1,0,1,0,0,4045.0,2,2010.0,5.0,59527.0,1
2014,1.0,0,1,0,1,1,520.0,2,1970.0,4.0,59560.0,0
2014,1.0,0,1,0,1,1,1046.0,3,1960.0,4.0,59599.0,1
2013,1.0,0,0,1,0,0,900.0,3,1990.0,4.0,59599.0,0
2014,1.0,0,0,1,0,0,900.0,3,1990.0,4.0,59599.0,0
2015,1.0,0,1,0,1,1,1450.0,3,1988.0,4.0,59599.0,0
2016,0.99726776,0,1,0,1,1,2900.0,3,1980.0,4.0,59599.0,1
2012,1.0,0,0,1,0,0,620.0,3,1950.0,4.0,59599.0,0
2013,1.0,0,0,1,0,0,620.0,3,1950.0,4.0,59599.0,0
2012,1.0,0,0,1,0,0,10900.0,3,2009.0,5.0,59599.0,0
2014,1.0,0,0,1,0,0,10900.0,3,2009.0,5.0,59599.0,1
2016,0.99726776,0,0,1,0,0,10900.0,3,2009.0,5.0,59599.0,1
2014,1.0,0,0,1,0,0,660.0,3,2000.0,3.0,59599.0,0
2012,1.0,0,0,1,0,0,5464.0,3,2011.0,5.0,59599.0,0
2014,1.0,0,0,1,0,0,4500.0,3,2006.0,4.0,59599.0,0
2013,1.0,0,0,1,0,0,700.0,3,1930.0,4.0,59599.0,0
2013,0.487671233,0,0,1,0,0,300.0,2,1930.0,2.0,59636.0,0
2015,1.0,0,0,1,0,0,550.0,3,1950.0,3.0,59650.0,0
2014,1.0,0,0,1,0,0,843.0,2,2008.0,4.0,59656.0,1
2013,1.0,0,0,1,0,0,19195.0,2,1970.0,6.0,60057.0,1
2012,1.0,0,0,1,0,0,580.0,2,1960.0,3.0,60139.0,0
2015,1.0,1,1,0,1,1,520.0,2,1988.0,4.0,60139.0,0
2013,1.0,0,0,1,0,0,720.0,2,1945.0,5.0,60141.0,1
2015,1.0,0,0,1,0,0,1734.0,2,1986.0,4.0,60141.0,0
2016,0.99726776,0,0,1,0,0,11389.0,2,1979.0,4.0,60159.0,1
2012,1.0,0,0,1,0,0,3628.0,2,1998.0,6.0,60159.0,0
2013,1.0,0,0,0,1,1,1200.0,2,1960.0,4.0,60159.0,1
2016,0.99726776,0,0,1,0,0,11768.0,2,1991.0,4.0,60172.0,1
2016,0.99726776,0,0,0,1,1,872.0,2,1988.0,4.0,60338.0,0
2012,1.0,0,0,1,0,0,2755.0,2,2009.0,3.0,60346.0,0
2013,1.0,0,0,1,0,0,1466.0,2,2001.0,4.0,60346.0,1
2013,1.0,1,0,1,0,0,225.0,2,1950.0,2.0,60450.0,0
2014,1.0,1,0,1,0,0,350.0,2,1960.0,3.0,60513.0,0
2012,1.0,0,0,1,0,0,350.0,2,1900.0,3.0,60572.0,0
2012,1.0,0,0,1,0,0,400.0,2,1750.0,3.0,60612.0,1
2013,0.495890411,0,1,0,1,1,191.0,2,1960.0,4.0,60661.0,0
2012,0.196721311,0,0,0,1,1,634.0,1,1960.0,4.0,61001.0,0
2012,1.0,0,1,0,1,1,900.0,1,1988.0,4.0,61001.0,0
2012,1.0,0,0,0,1,1,2800.0,1,1980.0,4.0,61006.0,0
2014,0.709589041,0,0,0,1,1,2000.0,1,1960.0,4.0,61006.0,0
2013,0.495890411,0,0,0,1,1,400.0,1,1960.0,4.0,61169.0,0
2014,1.0,0,0,1,0,0,11000.0,1,1898.0,7.0,61483.0,1
2012,1.0,0,0,1,0,0,3900.0,1,1976.0,5.0,61483.0,0
2013,1.0,0,0,1,0,0,3900.0,1,1976.0,5.0,61483.0,1
2015,0.517808219,0,0,1,0,0,568.0,2,1980.0,3.0,62041.0,0
2013,1.0,0,0,1,0,0,362.0,2,1700.0,3.0,62041.0,0
2013,0.41369863,0,1,0,1,1,272.0,2,1960.0,4.0,62041.0,0
2016,1.0,1,1,0,1,1,150.0,2,1960.0,4.0,62108.0,0
2016,1.0,0,0,1,0,0,750.0,2,2010.0,5.0,62108.0,0
2014,1.0,0,0,0,1,1,630.0,2,1960.0,4.0,62108.0,0
2016,0.99726776,0,0,0,1,1,630.0,2,1960.0,4.0,62108.0,0
2012,1.0,0,0,0,1,1,465.0,2,1980.0,4.0,62108.0,0
2013,0.161643836,0,0,0,1,1,465.0,2,1980.0,4.0,62108.0,0
2013,0.161643836,0,0,0,1,1,225.0,2,1980.0,4.0,62108.0,0
2013,0.301369863,0,0,0,1,1,120.0,2,1980.0,4.0,62108.0,0
2016,0.99726776,0,0,1,0,0,690.0,2,1930.0,4.0,62108.0,0
2013,0.161643836,0,0,1,0,0,280.0,2,1960.0,3.0,62108.0,0
2015,1.0,0,0,1,0,0,520.0,2,1960.0,4.0,62108.0,0
2012,1.0,0,0,0,1,1,200.0,2,1980.0,4.0,62108.0,0
2016,1.0,0,1,0,1,1,145.0,2,1980.0,4.0,62108.0,0
2013,0.41369863,0,0,0,1,1,420.0,2,1960.0,4.0,62108.0,0
2014,0.747945205,0,0,0,1,1,1350.0,2,1980.0,4.0,62108.0,1
2015,1.0,0,0,1,0,0,1300.0,2,1990.0,3.0,62108.0,0
2012,1.0,0,0,0,1,1,550.0,2,1960.0,4.0,62108.0,1
2013,0.495890411,0,0,0,1,1,550.0,2,1960.0,4.0,62108.0,0
2015,1.0,0,0,1,0,0,630.0,2,1990.0,5.0,62108.0,0
2013,1.0,0,0,0,1,1,3950.0,2,1988.0,4.0,62108.0,1
2014,0.0,0,0,0,1,1,180.0,2,1988.0,4.0,62108.0,0
2014,1.0,0,0,1,0,0,1650.0,2,1990.0,3.0,62108.0,0
2015,1.0,0,0,1,0,0,1650.0,2,1990.0,3.0,62108.0,0
2013,1.0,0,0,0,1,1,2500.0,2,1988.0,4.0,62108.0,0
2014,0.838356164,0,0,1,0,0,290.0,2,1970.0,4.0,62119.0,1
2013,1.0,0,0,1,0,0,850.0,2,1900.0,5.0,62160.0,1
2013,1.0,0,0,1,0,0,2407.0,2,2010.0,4.0,62160.0,0
2014,1.0,0,0,1,0,0,10207.0,2,1970.0,6.0,62160.0,0
2012,1.0,1,0,0,1,1,210.0,2,1970.0,4.0,62160.0,0
2012,0.06557377,0,0,1,0,0,2397.0,2,2011.0,4.0,62160.0,0
2016,0.99726776,0,0,1,0,0,1140.0,2,1900.0,4.0,62160.0,1
2012,1.0,0,0,1,0,0,1100.0,2,1960.0,4.0,62160.0,1
2013,1.0,0,0,1,0,0,166.0,2,1960.0,3.0,62160.0,0
2015,1.0,0,1,0,1,1,6270.0,2,1960.0,4.0,62193.0,1
2013,1.0,0,0,1,0,0,380.0,2,2008.0,3.0,62193.0,0
2012,1.0,0,0,1,0,0,1010.0,2,1980.0,5.0,62193.0,0
2013,1.0,0,0,1,0,0,1010.0,2,1980.0,5.0,62193.0,0
2012,1.0,0,0,1,0,0,100.0,2,1930.0,4.0,62193.0,0
2014,0.495890411,0,0,1,0,0,100.0,2,1930.0,4.0,62193.0,0
2012,1.0,0,0,0,1,1,445.0,2,1960.0,4.0,62193.0,0
2015,1.0,0,0,0,1,1,445.0,2,1960.0,4.0,62193.0,0
2012,1.0,0,0,0,1,1,7200.0,2,1980.0,4.0,62193.0,0
2013,1.0,0,0,0,1,1,7200.0,2,1980.0,4.0,62193.0,0
2013,1.0,0,0,0,1,1,6000.0,2,1980.0,4.0,62193.0,1
2013,1.0,0,0,1,0,0,2225.0,2,1995.0,6.0,62193.0,0
2014,1.0,0,0,1,0,0,2225.0,2,1995.0,6.0,62193.0,0
2012,1.0,0,0,0,1,1,850.0,2,1988.0,4.0,62193.0,0
2013,1.0,0,0,1,0,0,335.0,2,1950.0,4.0,62193.0,0
2016,0.99726776,0,1,0,1,1,1300.0,2,1988.0,4.0,62201.0,0
2013,1.0,0,0,1,0,0,3147.0,2,1960.0,5.0,62201.0,0
2015,1.0,0,0,1,0,0,3147.0,2,1960.0,5.0,62201.0,0
2015,1.0,0,0,1,0,0,700.0,2,1988.0,3.0,62201.0,0
2015,1.0,0,0,1,0,0,2100.0,2,2009.0,4.0,62201.0,0
2013,1.0,0,0,1,0,0,480.0,2,1970.0,2.0,62201.0,0
2014,1.0,0,0,1,0,0,632.0,2,1970.0,3.0,62201.0,0
2015,1.0,0,0,1,0,0,632.0,2,1970.0,3.0,62201.0,1
2013,1.0,0,0,1,0,0,520.0,2,1970.0,2.0,62201.0,0
2015,1.0,0,0,1,0,0,1398.0,2,1970.0,5.0,62201.0,0
2015,1.0,0,0,1,0,0,1590.0,2,1970.0,5.0,62201.0,1
2016,1.0,0,0,1,0,0,728.0,2,1968.0,4.0,62201.0,0
2012,1.0,0,0,1,0,0,2800.0,2,1970.0,5.0,62201.0,1
2013,1.0,0,0,1,0,0,1677.0,2,1970.0,3.0,62201.0,0
2016,0.99726776,0,0,1,0,0,1677.0,2,1970.0,3.0,62201.0,0
2013,1.0,0,0,1,0,0,1000.0,2,1998.0,2.0,62201.0,0
2015,1.0,0,0,1,0,0,1000.0,2,1998.0,2.0,62201.0,0
2014,1.0,0,0,0,1,1,1630.0,2,1988.0,4.0,62201.0,0
2016,0.99726776,0,0,0,1,1,1630.0,2,1988.0,4.0,62201.0,0
2012,1.0,0,0,1,0,0,499.0,2,2007.0,3.0,62261.0,0
2014,1.0,0,0,1,0,0,1700.0,2,2009.0,4.0,62261.0,1
2016,1.0,0,0,1,0,0,1011.0,2,2014.0,3.0,62300.0,0
2014,1.0,0,0,1,0,0,991.0,2,2012.0,3.0,62318.0,0
2013,0.0,0,0,0,1,1,1750.0,2,1970.0,4.0,62498.0,0
2016,0.893442623,0,0,1,0,0,864.0,2,1950.0,3.0,62516.0,0
2016,0.99726776,0,1,0,1,1,2000.0,2,1988.0,4.0,62571.0,0
2013,0.468493151,0,1,0,1,1,800.0,2,1988.0,4.0,62571.0,0
2014,1.0,0,1,0,1,1,600.0,2,1988.0,4.0,62571.0,0
2013,1.0,0,1,0,1,1,840.0,2,1980.0,4.0,62571.0,0
2015,1.0,0,1,0,1,1,2800.0,2,1988.0,4.0,62571.0,0
2013,1.0,0,1,0,1,1,1050.0,2,1988.0,4.0,62571.0,0
2013,1.0,0,0,1,0,0,1680.0,2,2007.0,4.0,62571.0,0
2014,1.0,0,0,0,1,1,560.0,2,1980.0,4.0,62571.0,0
2012,1.0,0,0,0,1,1,1500.0,2,1980.0,4.0,62571.0,0
2013,0.15890411,0,0,0,1,1,1500.0,2,1980.0,4.0,62571.0,0
2012,1.0,0,1,0,1,1,580.0,2,1980.0,4.0,62571.0,1
2012,1.0,0,1,0,1,1,300.0,2,1980.0,4.0,62571.0,0
2013,1.0,0,0,0,1,1,940.0,2,1980.0,4.0,62571.0,0
2012,1.0,0,1,0,1,1,600.0,2,1980.0,4.0,62571.0,0
2012,1.0,0,1,0,1,1,1989.0,2,1980.0,4.0,62643.0,0
2015,1.0,0,0,1,0,0,1171.0,2,2011.0,2.0,62645.0,0
2014,0.884931507,0,0,1,0,0,2535.0,2,1980.0,7.0,62826.0,0
2013,1.0,0,0,0,0,0,1500.0,2,1975.0,4.0,62826.0,1
2014,1.0,0,0,1,0,0,820.0,2,1950.0,4.0,62826.0,0
2013,1.0,0,0,1,0,0,4400.0,2,1990.0,7.0,62826.0,0
2013,0.161643836,0,0,1,0,0,3350.0,2,1986.0,5.0,62826.0,0
2014,1.0,0,0,1,0,0,1300.0,2,1990.0,5.0,62826.0,0
2012,0.713114754,0,0,1,0,0,2200.0,2,1988.0,7.0,62826.0,0
2013,0.41369863,0,0,1,0,0,2200.0,2,1988.0,7.0,62826.0,1
2012,0.50273224,0,0,1,0,0,4250.0,2,1977.0,5.0,62826.0,0
2012,1.0,0,0,1,0,0,600.0,2,1960.0,4.0,62826.0,0
2014,1.0,0,0,1,0,0,990.0,2,1960.0,5.0,62826.0,0
2014,1.0,0,0,0,1,1,3275.0,2,1980.0,4.0,62826.0,1
2016,0.99726776,0,0,0,1,1,2400.0,2,1980.0,4.0,62826.0,1
2014,1.0,0,0,1,0,0,750.0,2,1990.0,5.0,62826.0,0
2015,1.0,0,0,1,0,0,750.0,2,1990.0,5.0,62826.0,0
2016,0.99726776,0,0,1,0,0,590.0,2,1988.0,4.0,62826.0,0
2012,1.0,0,0,1,0,0,1050.0,2,1960.0,5.0,62826.0,0
2014,1.0,0,0,1,0,0,1050.0,2,1960.0,5.0,62826.0,0
2016,0.494535519,0,0,1,0,0,450.0,2,1988.0,3.0,62826.0,0
2016,0.99726776,0,0,1,0,0,480.0,2,1960.0,4.0,62826.0,0
2013,0.632876712,0,0,0,1,1,1700.0,2,1988.0,4.0,62826.0,0
2014,0.495890411,0,0,1,0,0,400.0,2,1988.0,4.0,62826.0,0
2012,1.0,1,0,0,1,1,280.0,2,1970.0,4.0,62826.0,1
2015,1.0,0,0,1,0,0,1600.0,2,1988.0,5.0,62826.0,0
2015,1.0,0,0,1,0,0,1400.0,2,1990.0,5.0,62826.0,0
2012,1.0,0,0,0,1,1,1220.0,2,1980.0,4.0,62826.0,0
2012,0.0,0,0,0,1,1,800.0,2,1980.0,4.0,62826.0,0
2013,0.0,0,0,0,1,1,800.0,2,1980.0,4.0,62826.0,0
2013,1.0,0,0,0,1,1,965.0,2,1988.0,4.0,62899.0,0
2016,0.99726776,0,0,0,1,1,965.0,2,1988.0,4.0,62899.0,0
2013,1.0,0,1,0,1,1,980.0,2,1988.0,4.0,62916.0,0
2012,1.0,0,1,0,1,1,900.0,2,1970.0,4.0,62916.0,0
2012,1.0,0,0,0,1,1,474.0,2,1988.0,4.0,62916.0,0
2014,0.471232877,0,0,0,1,1,465.0,2,1980.0,4.0,62917.0,0
2012,1.0,0,0,0,1,1,570.0,2,1980.0,4.0,62917.0,1
2012,1.0,0,1,0,1,1,350.0,2,1960.0,4.0,62917.0,0
2012,1.0,0,0,0,1,1,1750.0,2,1980.0,4.0,62917.0,1
2012,1.0,0,0,1,0,0,400.0,1,1980.0,3.0,63014.0,0
2016,0.99726776,0,0,1,0,0,400.0,1,1980.0,3.0,63014.0,0
2013,1.0,0,0,0,1,1,420.0,1,1960.0,4.0,63014.0,0
2015,1.0,0,0,0,1,1,420.0,1,1960.0,4.0,63014.0,0
2012,1.0,0,0,1,0,0,6600.0,1,2000.0,3.0,63014.0,0
2014,1.0,1,1,0,1,1,3500.0,1,1988.0,4.0,63032.0,0
2012,1.0,0,0,1,0,0,5490.0,1,1970.0,5.0,63032.0,0
2012,1.0,0,0,1,0,0,600.0,1,1990.0,4.0,63032.0,0
2016,0.99726776,0,0,1,0,0,600.0,1,1990.0,4.0,63032.0,0
2013,0.747945205,0,0,1,0,0,2985.0,1,1960.0,5.0,63032.0,0
2015,1.0,0,0,1,0,0,1050.0,1,2000.0,4.0,63032.0,0
2014,0.0,1,0,0,1,1,630.0,1,1970.0,4.0,63032.0,1
2013,1.0,0,1,0,1,1,1558.0,1,1988.0,4.0,63070.0,1
2016,0.99726776,0,1,0,1,1,1558.0,1,1988.0,4.0,63070.0,0
2015,1.0,0,0,1,0,0,1200.0,1,1960.0,5.0,63075.0,0
2014,1.0,0,0,1,0,0,1800.0,1,2009.0,5.0,63075.0,0
2014,1.0,0,0,1,0,0,4575.0,1,1975.0,2.0,63075.0,0
2015,1.0,0,0,1,0,0,2250.0,1,1980.0,3.0,63075.0,1
2016,1.0,0,0,1,0,0,2250.0,1,1980.0,3.0,63075.0,0
2013,1.0,0,0,1,0,0,3781.0,1,1970.0,5.0,63075.0,1
2015,1.0,0,0,1,0,0,3500.0,1,2014.0,4.0,63075.0,1
2016,0.836065574,0,0,1,0,0,1400.0,1,1963.0,4.0,63075.0,1
2014,1.0,0,0,1,0,0,600.0,1,1990.0,3.0,63075.0,0
2013,0.665753425,0,0,0,1,1,4070.0,1,1980.0,4.0,63075.0,0
2013,1.0,0,0,0,1,1,1356.0,1,1980.0,4.0,63075.0,0
2015,1.0,0,0,0,1,1,1356.0,1,1980.0,4.0,63075.0,0
2013,1.0,0,0,1,0,0,3910.0,1,1960.0,5.0,63075.0,1
2016,0.99726776,0,0,1,0,0,3910.0,1,1960.0,5.0,63075.0,0
2012,1.0,0,0,1,0,0,450.0,1,1950.0,4.0,63075.0,0
2013,0.747945205,0,0,1,0,0,450.0,1,1950.0,4.0,63075.0,0
2015,1.0,0,0,1,0,0,450.0,1,1950.0,4.0,63075.0,0
2013,1.0,0,0,0,1,1,1740.0,1,1980.0,4.0,63075.0,0
2015,1.0,0,0,1,0,0,2760.0,1,1970.0,4.0,63075.0,1
2013,1.0,0,0,1,0,0,3200.0,1,1980.0,4.0,63075.0,1
2014,1.0,0,0,1,0,0,3625.0,1,1998.0,3.0,63075.0,0
2013,1.0,0,0,1,0,0,1798.0,1,1960.0,5.0,63075.0,1
2012,1.0,0,0,1,0,0,2150.0,1,1983.0,4.0,63075.0,0
2013,0.747945205,0,0,1,0,0,2150.0,1,1983.0,4.0,63075.0,0
2016,0.99726776,0,1,0,1,1,4200.0,1,1980.0,4.0,63075.0,1
2013,1.0,0,0,1,0,0,1330.0,1,1954.0,4.0,63075.0,1
2015,1.0,0,0,1,0,0,1330.0,1,1954.0,4.0,63075.0,0
2013,1.0,0,0,1,0,0,992.0,1,2003.0,4.0,63075.0,0
2013,1.0,0,0,1,0,0,1200.0,1,1900.0,4.0,63103.0,0
2013,1.0,0,1,0,1,1,450.0,2,1980.0,4.0,63113.0,0
2012,1.0,0,1,0,1,1,4100.0,2,1980.0,4.0,63113.0,1
2016,0.99726776,0,0,1,0,0,2300.0,2,1750.0,4.0,63113.0,0
2012,1.0,0,1,0,1,1,2000.0,2,1988.0,4.0,63113.0,1
2014,1.0,0,0,1,0,0,2016.0,2,2008.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,1500.0,2,2008.0,5.0,63113.0,0
2016,1.0,0,1,0,1,1,910.0,2,1980.0,4.0,63113.0,0
2013,1.0,0,1,0,1,1,580.0,2,1988.0,4.0,63113.0,0
2016,1.0,0,0,1,0,0,3015.0,2,2007.0,6.0,63113.0,0
2014,1.0,0,0,1,0,0,4930.0,2,1994.0,5.0,63113.0,1
2012,1.0,0,0,1,0,0,1554.0,2,2010.0,4.0,63113.0,0
2013,1.0,0,0,1,0,0,1554.0,2,2010.0,4.0,63113.0,1
2016,0.99726776,0,0,1,0,0,2500.0,2,2011.0,7.0,63113.0,0
2015,1.0,0,0,1,0,0,700.0,2,1930.0,3.0,63113.0,0
2016,1.0,0,0,1,0,0,3805.0,1,1970.0,4.0,63113.0,0
2014,1.0,0,0,1,0,0,2700.0,2,1967.0,3.0,63113.0,1
2013,1.0,0,0,1,0,0,2620.0,2,2012.0,6.0,63113.0,1
2015,1.0,0,0,1,0,0,600.0,2,1960.0,5.0,63113.0,0
2015,1.0,0,0,1,0,0,4955.0,2,1985.0,3.0,63113.0,0
2016,0.99726776,0,0,1,0,0,4955.0,2,1985.0,3.0,63113.0,0
2013,1.0,0,0,1,0,0,1210.0,1,1970.0,3.0,63113.0,1
2012,1.0,0,0,1,0,0,1300.0,2,2000.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,650.0,2,1900.0,6.0,63113.0,0
2013,0.0,0,0,0,1,1,1083.0,2,1970.0,4.0,63113.0,0
2013,1.0,0,0,1,0,0,2050.0,2,1970.0,5.0,63113.0,0
2016,0.99726776,0,0,1,0,0,2650.0,2,1960.0,5.0,63113.0,0
2012,1.0,0,0,0,1,1,3950.0,1,1980.0,4.0,63113.0,1
2012,1.0,0,0,0,1,1,800.0,2,1980.0,4.0,63113.0,0
2013,1.0,0,0,1,0,0,600.0,2,1960.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,3100.0,1,1960.0,4.0,63113.0,0
2013,0.747945205,0,0,1,0,0,3100.0,1,1960.0,4.0,63113.0,0
2016,0.99726776,0,0,1,0,0,3100.0,1,1960.0,4.0,63113.0,0
2013,1.0,0,0,1,0,0,596.0,2,1990.0,4.0,63113.0,0
2013,0.747945205,0,0,1,0,0,1100.0,2,1960.0,5.0,63113.0,0
2015,1.0,0,0,1,0,0,900.0,2,1930.0,5.0,63113.0,0
2014,1.0,0,0,0,1,1,10300.0,1,1970.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,1020.0,2,1960.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,222.0,2,1900.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,700.0,2,1900.0,4.0,63113.0,0
2013,1.0,0,0,1,0,0,700.0,2,1900.0,4.0,63113.0,0
2015,1.0,0,0,1,0,0,1595.0,2,1960.0,5.0,63113.0,0
2016,0.99726776,0,0,1,0,0,6375.0,2,1962.0,5.0,63113.0,1
2014,1.0,0,0,0,1,1,673.0,2,1960.0,4.0,63113.0,0
2016,0.99726776,0,0,0,1,1,673.0,2,1960.0,4.0,63113.0,0
2013,0.747945205,0,0,1,0,0,1083.0,2,1960.0,5.0,63113.0,0
2014,1.0,0,0,1,0,0,1083.0,2,1960.0,5.0,63113.0,0
2012,0.74863388,0,0,1,0,0,1139.0,2,1960.0,6.0,63113.0,1
2013,1.0,0,0,1,0,0,4055.0,2,1983.0,5.0,63113.0,0
2014,1.0,0,0,1,0,0,4055.0,2,1983.0,5.0,63113.0,1
2013,1.0,0,0,1,0,0,4400.0,2,1998.0,5.0,63113.0,1
2012,1.0,0,0,0,1,1,1500.0,2,1960.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,750.0,2,1960.0,4.0,63113.0,0
2016,0.99726776,0,0,1,0,0,2500.0,2,1900.0,5.0,63113.0,0
2014,1.0,0,1,0,1,1,1142.0,2,1980.0,4.0,63113.0,0
2015,1.0,0,0,1,0,0,720.0,2,1960.0,5.0,63113.0,0
2015,1.0,0,0,1,0,0,3664.0,2,1960.0,4.0,63113.0,0
2015,1.0,0,0,1,0,0,1156.0,2,2000.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,6851.0,2,1980.0,3.0,63113.0,1
2016,0.99726776,0,0,1,0,0,1936.0,2,1930.0,7.0,63113.0,0
2012,1.0,0,0,0,1,1,1640.0,2,1980.0,4.0,63113.0,1
2012,1.0,0,0,1,0,0,1130.0,2,1955.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,2210.0,2,1970.0,3.0,63113.0,0
2014,1.0,0,0,1,0,0,2210.0,2,1970.0,3.0,63113.0,0
2015,1.0,0,0,1,0,0,2210.0,2,1970.0,3.0,63113.0,0
2014,1.0,0,0,1,0,0,6048.0,2,1960.0,5.0,63113.0,0
2014,1.0,0,0,1,0,0,1170.0,2,1920.0,4.0,63113.0,0
2015,1.0,0,0,1,0,0,1170.0,2,1920.0,4.0,63113.0,0
2014,1.0,0,0,1,0,0,2700.0,2,1960.0,3.0,63113.0,0
2015,1.0,0,0,1,0,0,2700.0,2,1960.0,3.0,63113.0,0
2013,1.0,0,0,0,1,1,783.0,2,1980.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,2200.0,2,2002.0,5.0,63113.0,0
2016,0.99726776,0,1,0,1,1,2000.0,2,1980.0,4.0,63113.0,0
2012,1.0,0,1,0,1,1,1500.0,2,1980.0,4.0,63113.0,0
2012,1.0,0,1,0,1,1,700.0,2,1980.0,4.0,63113.0,0
2014,1.0,0,0,1,0,0,1495.0,2,1950.0,3.0,63113.0,0
2015,1.0,0,0,1,0,0,1100.0,2,2003.0,4.0,63113.0,0
2016,0.99726776,0,0,1,0,0,1100.0,2,2003.0,4.0,63113.0,0
2014,1.0,0,0,1,0,0,4030.0,2,1960.0,6.0,63113.0,0
2013,1.0,0,1,0,1,1,1187.0,2,1980.0,4.0,63113.0,0
2016,1.0,0,1,0,1,1,1187.0,2,1980.0,4.0,63113.0,0
2016,1.0,0,0,1,0,0,2800.0,2,1970.0,5.0,63113.0,0
2012,1.0,0,0,1,0,0,795.0,2,1999.0,4.0,63113.0,0
2012,1.0,0,0,1,0,0,1314.0,1,2003.0,5.0,63113.0,0
2015,1.0,0,0,0,1,1,7988.0,1,1980.0,4.0,63124.0,0
2016,0.99726776,0,0,0,1,1,7988.0,1,1980.0,4.0,63124.0,0
2013,1.0,0,1,0,1,1,585.0,1,1970.0,4.0,63178.0,0
2012,1.0,0,0,1,0,0,400.0,1,2011.0,2.0,63284.0,0
2012,1.0,0,0,1,0,0,1389.0,1,1987.0,3.0,63300.0,0
2013,0.709589041,0,1,0,1,1,400.0,1,1980.0,4.0,63300.0,0
2016,1.0,0,0,1,0,0,7500.0,1,1967.0,6.0,63308.0,0
2016,0.99726776,0,1,0,1,1,1200.0,1,1960.0,4.0,63430.0,0
2013,1.0,0,0,1,0,0,380.0,1,1960.0,5.0,63470.0,0
2014,1.0,0,0,1,0,0,2586.0,2,2007.0,3.0,64024.0,0
2014,1.0,0,1,0,1,1,800.0,2,1988.0,4.0,64024.0,0
2012,1.0,0,1,0,1,1,2900.0,2,1988.0,4.0,64024.0,0
2013,1.0,0,1,0,1,1,2900.0,2,1988.0,4.0,64024.0,0
2013,0.0,0,1,0,1,1,3473.0,2,1980.0,4.0,64024.0,0
2014,1.0,0,1,0,1,1,1776.0,2,1988.0,4.0,64024.0,0
2015,1.0,0,1,0,1,1,2157.0,2,1988.0,4.0,64024.0,1
2012,1.0,0,1,0,1,1,1020.0,2,1988.0,4.0,64024.0,0
2016,0.99726776,0,1,0,1,1,1323.0,2,1980.0,4.0,64024.0,1
2013,1.0,1,1,0,1,1,1376.0,2,1980.0,4.0,64024.0,0
2012,1.0,0,0,1,0,0,1784.0,2,1964.0,4.0,64024.0,1
2015,1.0,0,0,1,0,0,1784.0,2,1964.0,4.0,64024.0,1
2015,1.0,1,0,1,0,0,1820.0,2,1995.0,4.0,64024.0,0
2013,1.0,0,0,1,0,0,2000.0,2,2008.0,4.0,64024.0,0
2012,1.0,0,0,0,1,1,280.0,2,1970.0,4.0,64024.0,0
2012,1.0,1,0,1,0,0,6417.0,2,1998.0,2.0,64024.0,1
